,Model,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
54,NaiveMean,4.0,group_fairness,0.3519527305039666,0.1789279511932152,0.4229987602738514,3.38161870657741,0.8297865213263533,0.0722683020296551
55,NaiveMean,5.0,group_fairness,0.3431741198902121,0.1729203374888902,0.41583691212889,3.338018853423325,0.802615760466173,0.0696478178167459
56,NaiveMean,6.0,group_fairness,0.3463729270310057,0.1698633933280051,0.4121448693457255,9.597248874505748,0.8296215914270773,0.0704043232355926
57,NaiveMean,7.0,group_fairness,0.3471409968302609,0.1729909079416319,0.4159217569947885,4.408431541255053,0.8385278995912079,0.0716070088385722
58,NaiveMean,8.0,group_fairness,0.3382775440811083,0.1671321480513193,0.4088179889037655,3.1023964372894306,0.7989505697001102,0.0680904335205894
59,NaiveMean,9.0,group_fairness,0.3430014433761912,0.1673860645829712,0.4091284206492763,3.2999835278939984,0.8158476102381488,0.0690020800106653
60,NaiveNormal,0.0,Group Size Disparity,0.4115720740944231,0.2656113222566601,0.5153749336712643,6163670145858.514,0.8709061825605812,0.0992097769347941
61,NaiveNormal,1.0,Group Size Disparity,0.4227817809801599,0.2762352180862997,0.5255808387739223,1152748013385.8604,0.9013481196436844,0.1054256397504794
62,NaiveNormal,2.0,Group Size Disparity,0.4099392335992712,0.2628473897357669,0.5126864438775097,6435124264319.477,0.888261446798537,0.1024221708977217
63,NaiveNormal,3.0,Group Size Disparity,0.413256151289748,0.2654516864242416,0.5152200369009746,6279726693714.542,0.8783610307677224,0.1011142310820967
64,NaiveNormal,4.0,Group Size Disparity,0.4131460857628788,0.266000900145126,0.5157527509816366,4025862906999.4775,0.886424887807219,0.1026424832170053
65,NaiveNormal,5.0,Group Size Disparity,0.4083478437819713,0.2605556783745972,0.5104465480092869,5713419058275.505,0.8980423081385049,0.099197329497695
66,NaiveNormal,6.0,Group Size Disparity,0.4033401706664571,0.2548055116025801,0.5047826379765652,1955091442455.5227,0.896861919572026,0.0974233384117517
67,NaiveNormal,7.0,Group Size Disparity,0.4141753155769068,0.2642419084332368,0.5140446560691365,6269107869255.368,0.9066808213540346,0.1009683395960267
68,NaiveNormal,8.0,Group Size Disparity,0.4232455678623702,0.2750935761194994,0.5244936378255692,8762571350744.498,0.9228144791502813,0.1047774204760296
69,NaiveNormal,9.0,Group Size Disparity,0.408502149275825,0.2606644870432302,0.5105531187283359,166821697710.62323,0.8719437903258654,0.0998188104277489
70,NaiveNormal,0.0,Prevalence Disparity,0.1040663179852495,0.0181657484740943,0.1347803712492822,43.4469561001894,1.185091369805232,0.0112108334989852
71,NaiveNormal,1.0,Prevalence Disparity,0.1066826055215228,0.0186819816162438,0.1366820456981963,14.418262358622732,1.176348433374069,0.0119376915989551
72,NaiveNormal,2.0,Prevalence Disparity,0.1045402914562425,0.017770813873967,0.1333072161361383,960308540994.9996,1.1945250863567602,0.0109616207175019
73,NaiveNormal,3.0,Prevalence Disparity,0.107235889003271,0.0188087336742504,0.1371449367430326,13.686250726068526,1.1776168387437205,0.0120458753539577
74,NaiveNormal,4.0,Prevalence Disparity,0.10578500610197,0.0179746245035933,0.1340694764053076,12.375103822927043,1.166481030017831,0.0115603465449259
75,NaiveNormal,5.0,Prevalence Disparity,0.1079249130464091,0.0192799098140552,0.1388521149066706,412699691750.0846,1.1976790926220733,0.0119406891950327
76,NaiveNormal,6.0,Prevalence Disparity,0.1071963204537497,0.0195288394736136,0.1397456241662459,30.55593877819672,1.193066422734155,0.0119353290507344
77,NaiveNormal,7.0,Prevalence Disparity,0.1061905181858705,0.0184445206115546,0.1358106056666956,11.028636431607246,1.177203565185066,0.0114991733207743
78,NaiveNormal,8.0,Prevalence Disparity,0.1080072193197375,0.0190307916572424,0.1379521353848589,463643952482.5543,1.191435012047097,0.0115819100185913
79,NaiveNormal,9.0,Prevalence Disparity,0.1069826873720923,0.0184066002926555,0.1356709264826314,37.76120787031759,1.1864890120845777,0.0117730405131842
80,NaiveNormal,0.0,equal_opportunity,0.1988824705133765,0.0679398016173851,0.2606526455215544,6608299859373.664,1.1828003058672856,0.0335602796431629
81,NaiveNormal,1.0,equal_opportunity,0.1918242406288257,0.0619256522344243,0.2488486532702644,4761454820321.056,1.1651827788938094,0.0314211667689048
82,NaiveNormal,2.0,equal_opportunity,0.1910846641336149,0.0611027814298941,0.2471897680525917,2828447739581.592,1.1645860158022867,0.0314241848416856
83,NaiveNormal,3.0,equal_opportunity,0.1964251254342592,0.065367596233943,0.2556708748253173,4219207258183.199,1.1785845716851748,0.0336881878686277
84,NaiveNormal,4.0,equal_opportunity,0.1920332700893447,0.064130240381249,0.2532394921437985,3744027353436.485,1.175026146571408,0.033151387859126
85,NaiveNormal,5.0,equal_opportunity,0.1871096835254175,0.0599079297261106,0.2447609644655589,1271567141910.391,1.1594088703284078,0.0302966944136151
86,NaiveNormal,6.0,equal_opportunity,0.1916493227140551,0.0648813943546439,0.2547182646663642,3003461230728.426,1.1713457628525774,0.0321431882893555
87,NaiveNormal,7.0,equal_opportunity,0.1941339825548205,0.0658447940524462,0.2566024046115823,4891785327347.157,1.1632380657831345,0.0330930345788723
88,NaiveNormal,8.0,equal_opportunity,0.1901563682121592,0.060525428957626,0.2460191638015746,4881041721777.184,1.187981903018463,0.0311237610748213
89,NaiveNormal,9.0,equal_opportunity,0.1946930700653503,0.0649308460044897,0.2548153174447913,2522866880567.1973,1.1890485034346947,0.0323968703648803
90,NaiveNormal,0.0,disparate_parity,0.1802981359241794,0.053451264617461,0.2311952954051206,4661257841357.527,1.1421554428823095,0.0279548102147718
91,NaiveNormal,1.0,disparate_parity,0.1775955437473848,0.0528427075852764,0.2298754175314891,3609300463574.0527,1.1292476306625925,0.0282509169781272
92,NaiveNormal,2.0,disparate_parity,0.1721666707932848,0.0483184280766972,0.2198145310863166,925214716082.215,1.09271444748423,0.0271782423142894
93,NaiveNormal,3.0,disparate_parity,0.1780390711187175,0.0523008582350646,0.2286938089128444,2850231721727.384,1.1181949872250323,0.0281535663797091
94,NaiveNormal,4.0,disparate_parity,0.1756352885670777,0.0509146547934398,0.2256427592311348,2846890315438.575,1.103597549812726,0.0263013845970266
95,NaiveNormal,5.0,disparate_parity,0.1815179242728287,0.0544240037728822,0.2332895277822866,1609108016636.583,1.1155884860806786,0.0298728100189523
96,NaiveNormal,6.0,disparate_parity,0.1822626237411571,0.0556365899598851,0.2358740976874848,3812005333849.027,1.1253314551804992,0.0291629499636563
97,NaiveNormal,7.0,disparate_parity,0.1815268048041643,0.0548472253170778,0.2341948447704983,2946236471972.165,1.1107254733249656,0.02904354300535
98,NaiveNormal,8.0,disparate_parity,0.1789117809957489,0.0536523727878205,0.2316298184341139,4467612247563.286,1.1163156944168595,0.0282577088705534
99,NaiveNormal,9.0,disparate_parity,0.1811312782115632,0.053601421742703,0.2315198085320196,4410679422012.765,1.116253172716541,0.0290441081998983
100,NaiveNormal,0.0,individual_fairness,0.4462676208448813,0.3062576311417832,0.5534054852834251,3.966763590615359,1.0506226793194011,0.1123657318705018
101,NaiveNormal,1.0,individual_fairness,0.4497776000609853,0.3114537477348577,0.5580804133230781,3.903888493336016,1.0634048676339922,0.1115507394953216
102,NaiveNormal,2.0,individual_fairness,0.4353734916712127,0.2961951764553853,0.5442381615206575,3.660670607223505,1.0231691495764248,0.1117831196005705
103,NaiveNormal,3.0,individual_fairness,0.4414118105358418,0.3051072423029579,0.5523651349451356,4.182043837958601,1.0480560537544903,0.1150123766960446
104,NaiveNormal,4.0,individual_fairness,0.4422803905905917,0.3057959746241485,0.5529882228620683,3.843474636995616,1.0550165102793283,0.1107969730135912
105,NaiveNormal,5.0,individual_fairness,0.4421728818645875,0.3064905602754041,0.5536158959742794,3.8065163282966936,1.0384036846771647,0.1113043482650186
106,NaiveNormal,6.0,individual_fairness,0.4488492248470694,0.3112772561406982,0.557922267113169,3.979628575844232,1.071759480373559,0.1141805730285614
107,NaiveNormal,7.0,individual_fairness,0.4436113296067765,0.3033001740647079,0.5507269505523658,4.615753464083923,1.0559949003671922,0.1153644958701813
108,NaiveNormal,8.0,individual_fairness,0.4446121305658933,0.3072919256845967,0.5543391792797949,3.3820857930300043,1.0529758395808682,0.1119173053006129
109,NaiveNormal,9.0,individual_fairness,0.4443206472372245,0.3070851712688603,0.5541526606169642,3.9887247657137577,1.0472824717732432,0.1120386332989885
110,NaiveNormal,0.0,group_fairness,0.47251553139622,0.3499367764192692,0.591554542218441,3.986106521681296,1.069323727687184,0.1249109116888841
111,NaiveNormal,1.0,group_fairness,0.4640630712501981,0.3353023591195348,0.5790529847255214,4.474336910183219,1.0519807533283352,0.1206103143372342
112,NaiveNormal,2.0,group_fairness,0.465898940649535,0.3410905474326208,0.5840295775323548,3.904094258905757,1.0577804602206395,0.12006237881334
113,NaiveNormal,3.0,group_fairness,0.4667768918695095,0.3394724712656365,0.582642661728127,4.310440701017022,1.0485762161154943,0.1221054372633982
114,NaiveNormal,4.0,group_fairness,0.4700018013490062,0.346059546212243,0.5882682604154698,4.290194359909102,1.0590434112356202,0.1227432838678429
115,NaiveNormal,5.0,group_fairness,0.4773987811939391,0.3532943732222023,0.594385710815967,4.2240778716298335,1.0562694088881026,0.1251335019868191
116,NaiveNormal,6.0,group_fairness,0.4662522331627232,0.3432592128067162,0.5858832757527016,8.118690715107514,1.0777448278680886,0.1183542210284537
117,NaiveNormal,7.0,group_fairness,0.4759356121268778,0.3467828439707902,0.5888827081607934,6.080204216690917,1.0723149408666837,0.126321589489143
118,NaiveNormal,8.0,group_fairness,0.4598234883115136,0.3319862369613101,0.5761824684605651,3.733546309010285,1.0253559723153154,0.1169589915885223
119,NaiveNormal,9.0,group_fairness,0.4660388560781662,0.3394490146969338,0.5826225319166207,4.102004397607134,1.0584284304934508,0.1229642927205009
120,LinearRegression,0.0,Group Size Disparity,0.2929171520928481,0.1321556894508697,0.3635322399057197,5971298111262.535,0.6396853088937751,0.0559741464404899
121,LinearRegression,1.0,Group Size Disparity,0.3000754261838917,0.1379508632909752,0.3714173707447933,2396060866450.458,0.6577713451841337,0.0585733463797831
122,LinearRegression,2.0,Group Size Disparity,0.2965059795544614,0.1309368761455734,0.3618520086244837,6006758881906.586,0.671343057391829,0.0579695605478949
123,LinearRegression,3.0,Group Size Disparity,0.2903208825350717,0.1291899388463295,0.3594300194006192,4765173520128.391,0.6275115317334735,0.0547036559079733
124,LinearRegression,4.0,Group Size Disparity,0.29440514176604,0.1297404005283866,0.3601949479495606,4693499561578.126,0.6448265292810524,0.0558737099234855
125,LinearRegression,5.0,Group Size Disparity,0.2936519977004789,0.1285867688567757,0.3585899731682074,7186631500912.854,0.6532502861382841,0.0564171749951448
126,LinearRegression,6.0,Group Size Disparity,0.2911711928757392,0.1279741337223894,0.3577347253516065,1179324877795.4805,0.6503470732939848,0.0559634416590809
127,LinearRegression,7.0,Group Size Disparity,0.292907985747737,0.1305258982426645,0.3612836811186806,8375688117567.318,0.6551862865603472,0.0568691382318501
128,LinearRegression,8.0,Group Size Disparity,0.3041081637131588,0.1369602138323497,0.3700813610982721,6004334573589.67,0.6769211986749487,0.0594857059598885
129,LinearRegression,9.0,Group Size Disparity,0.2905299365783325,0.1284209116837825,0.3583586355646848,1202161513013.7693,0.637052306402972,0.0554400620809572
130,LinearRegression,0.0,Prevalence Disparity,0.0662847965662892,0.0075672192318861,0.0869897650984652,46.47424662776421,0.8778753890590544,0.0056380618126071
131,LinearRegression,1.0,Prevalence Disparity,0.0688065692782662,0.0084298266103995,0.091814087211057,9.861587169277898,0.8782244865198608,0.0061537593569534
132,LinearRegression,2.0,Prevalence Disparity,0.0658261149381547,0.0073208531811504,0.0855619844390629,406072939057.954,0.8854408654606967,0.0054908488135141
133,LinearRegression,3.0,Prevalence Disparity,0.0665307515992675,0.0076901267062295,0.0876933675156199,11.289939887747884,0.8690375014351475,0.0057019472803262
134,LinearRegression,4.0,Prevalence Disparity,0.0642936189260964,0.0070549945824529,0.0839940151585394,7.149556969678708,0.8492526015345836,0.0052993096717662
135,LinearRegression,5.0,Prevalence Disparity,0.0675476217218114,0.0079512543481496,0.0891698062583385,591931845213.2281,0.8834309580170663,0.0058564107512617
136,LinearRegression,6.0,Prevalence Disparity,0.0669772700111912,0.008161991136973,0.0903437387812405,46.94752895252387,0.8685786314243948,0.0059288308443761
137,LinearRegression,7.0,Prevalence Disparity,0.0677116591548093,0.0082135946014238,0.0906288839246288,7.80047418084715,0.869116056855054,0.0059965429868682
138,LinearRegression,8.0,Prevalence Disparity,0.0649770816414261,0.0075190859094257,0.0867126629127821,142840280266.72083,0.8586988116542578,0.0055646058074331
139,LinearRegression,9.0,Prevalence Disparity,0.0667859659764599,0.0077030736126973,0.0877671556602886,40.52337305691297,0.8952676446165031,0.0056787761411766
140,LinearRegression,0.0,equal_opportunity,0.1252277675606709,0.0325003442056356,0.18027851842534,2499403066815.158,0.808414366141625,0.0185754618776483
141,LinearRegression,1.0,equal_opportunity,0.1228522496852548,0.0299710489219927,0.1731214860206345,2555935834557.458,0.8075528996147391,0.0174662209588236
142,LinearRegression,2.0,equal_opportunity,0.1164577905306414,0.026361478250754,0.1623621823293653,642416718207.5896,0.8021370189672332,0.0157552617011448
143,LinearRegression,3.0,equal_opportunity,0.1217720564848797,0.0295714442076302,0.1719634967300624,4089344295350.905,0.8084818802904682,0.0172945837994575
144,LinearRegression,4.0,equal_opportunity,0.1250373693784383,0.0323232991820607,0.1797868159294801,3481046614998.659,0.8155955323049866,0.0184800279680867
145,LinearRegression,5.0,equal_opportunity,0.118799923065952,0.0286129865731707,0.1691537365037225,1599579875752.428,0.8066994259307501,0.0166524136325947
146,LinearRegression,6.0,equal_opportunity,0.1237745704300012,0.0316514510223888,0.1779085467941012,2083458502160.2368,0.8106204293828937,0.0180731232756978
147,LinearRegression,7.0,equal_opportunity,0.1231190195640712,0.0318008599437676,0.1783279561475644,2193655923824.7456,0.8066697081290336,0.0180749026532561
148,LinearRegression,8.0,equal_opportunity,0.1176546670661738,0.0269259524282946,0.1640912929691719,2696554001229.641,0.8044892888227388,0.0160405926233542
149,LinearRegression,9.0,equal_opportunity,0.1214227548475168,0.0298505924679321,0.1727732400226729,1735598163766.1323,0.8162181442632259,0.0173691067262657
150,LinearRegression,0.0,disparate_parity,0.1100840190597844,0.0217142682588807,0.1473576202945771,1528835155631.2874,0.7858350024869568,0.0134172489395911
151,LinearRegression,1.0,disparate_parity,0.113319561302473,0.0232786479126437,0.1525734181063128,1896481342748.6147,0.8002834574591658,0.0141143739953614
152,LinearRegression,2.0,disparate_parity,0.1078618020896058,0.0206602134118214,0.1437366112436961,460373608186.40326,0.785064815104676,0.0129064609798667
153,LinearRegression,3.0,disparate_parity,0.1090262550643825,0.0214940372432099,0.1466084487442995,2310203658468.0776,0.7656108763932093,0.0131841287463472
154,LinearRegression,4.0,disparate_parity,0.108640379232542,0.0209065566640462,0.1445909978665554,2051004085851.3965,0.7711436490961944,0.0129575934826503
155,LinearRegression,5.0,disparate_parity,0.1109993116279209,0.0223460008733393,0.149485788198542,1260046325423.393,0.7874356082432236,0.0136028452486691
156,LinearRegression,6.0,disparate_parity,0.1101976054631033,0.0233134816378313,0.1526875294116429,1809714042232.8645,0.7696900137216035,0.0138251754989283
157,LinearRegression,7.0,disparate_parity,0.1122212802256206,0.0235011730217028,0.1533009230947512,1370016966853.032,0.7833270842855101,0.0140775970120296
158,LinearRegression,8.0,disparate_parity,0.1075027969882283,0.0212660451960637,0.1458288215548069,1940734720420.0688,0.7711846529814984,0.0129494137731409
159,LinearRegression,9.0,disparate_parity,0.1106597360060868,0.0219183329215834,0.1480484141137063,1403200283383.2,0.8091218899538647,0.0134125573203327
160,LinearRegression,0.0,individual_fairness,0.2486023566133376,0.1046484190667569,0.3234940788743388,1.808065827096461,0.687704548782936,0.0414154506494127
161,LinearRegression,1.0,individual_fairness,0.2517936187126475,0.1045964598781101,0.3234137595683123,2.0100220042319235,0.6937529378059807,0.0420669875809179
162,LinearRegression,2.0,individual_fairness,0.2411021666470575,0.096748701013362,0.3110445322029661,1.6761567563265585,0.6717511859609172,0.0393309090800585
163,LinearRegression,3.0,individual_fairness,0.2506021770612552,0.0991849483595886,0.3149364195509765,1.9200556952811043,0.7025314116282843,0.0404246155595168
164,LinearRegression,4.0,individual_fairness,0.2520962289758274,0.1035157767017148,0.3217386776589269,2.05899043911482,0.696365002358528,0.0417164120641018
165,LinearRegression,5.0,individual_fairness,0.2440920716355001,0.0979105798509931,0.3129066631617057,1.7658705265091874,0.669938304246402,0.0392635270006573
166,LinearRegression,6.0,individual_fairness,0.2490752764921316,0.099914922500462,0.3160932180551522,1.8804452823763391,0.6934005951055116,0.0401686252272022
167,LinearRegression,7.0,individual_fairness,0.2453652078900295,0.1011981736056542,0.3181166037880673,2.455783165959167,0.6998371628607326,0.0410563774796232
168,LinearRegression,8.0,individual_fairness,0.2481828721554786,0.101608628148072,0.3187610831768396,1.8390595080671253,0.6751761510470506,0.0407449033809465
169,LinearRegression,9.0,individual_fairness,0.2455792964260195,0.0995333314534865,0.3154890353934453,1.978086222172515,0.685974501894493,0.0395546987132686
170,LinearRegression,0.0,group_fairness,0.2623102826868625,0.11871539960391,0.3445510116135346,1.8541452057700365,0.6909446826698248,0.0447185838835954
171,LinearRegression,1.0,group_fairness,0.2646448756408024,0.1176820856192061,0.343048226375252,2.247001985362452,0.6976591738232105,0.0454420554116879
172,LinearRegression,2.0,group_fairness,0.2556214490915699,0.1107829334746258,0.3328407028514178,1.706941800051111,0.6767523015609757,0.0427846686829384
173,LinearRegression,3.0,group_fairness,0.2644335382791137,0.1122556063618931,0.3350456780230021,2.049485024957235,0.705206538110094,0.0437429692085375
174,LinearRegression,4.0,group_fairness,0.2677404509507322,0.1186838745937446,0.3445052606183897,2.067449146761932,0.6978378071298096,0.045332575630181
175,LinearRegression,5.0,group_fairness,0.2577169796764973,0.1129408725977193,0.3360667680650964,1.8614136498547007,0.6716923966644529,0.042792616956776
176,LinearRegression,6.0,group_fairness,0.2606520353780071,0.1103029843840449,0.3321189310834974,4.829594285015611,0.6955710577835628,0.042920272605108
177,LinearRegression,7.0,group_fairness,0.2590471302412557,0.1143360532969602,0.3381361460964507,2.8128190772869504,0.7034018437249309,0.0443848778501949
178,LinearRegression,8.0,group_fairness,0.2622638294633069,0.1147853403339722,0.3387998529131502,1.893977822668787,0.6793791588245011,0.0440669171469432
179,LinearRegression,9.0,group_fairness,0.2597241991581727,0.112837470142477,0.3359128907060237,1.9837295250552,0.6920364412956831,0.0428758906333493
180,Lasso,0.0,Group Size Disparity,0.2930759786986404,0.1322367497322479,0.3636437126257622,5981813708742.364,0.6399536842158899,0.0560103556820139
181,Lasso,1.0,Group Size Disparity,0.3002224956014296,0.1379695922856224,0.371442582757581,2389622156314.4043,0.6581719351236862,0.0585687152733458
182,Lasso,2.0,Group Size Disparity,0.2965993324097744,0.1310876339106903,0.3620602628164134,6002255612286.524,0.6714028907425632,0.0580313701164
183,Lasso,3.0,Group Size Disparity,0.2902051226208847,0.1291789943890448,0.359414794338025,4777808882228.914,0.6273394162703121,0.0546926588423525
184,Lasso,4.0,Group Size Disparity,0.2945718328013173,0.1298840053207173,0.3603942359704402,4784663873977.372,0.6450349081511324,0.0559353123279438
185,Lasso,5.0,Group Size Disparity,0.2935537210955586,0.128553391019846,0.3585434297541179,7181496141977.986,0.6530851145223863,0.056399775938097
186,Lasso,6.0,Group Size Disparity,0.2911479471065166,0.1278696343888682,0.3575886385064103,1199176464964.876,0.650422997343102,0.0559169068133735
