,Model,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
26,NaiveMean,6,individual_fairness,0.3329902314748936,0.1553035107643673,0.3940856642461983,3.3971485856421504,0.831557646595688,0.0663231313655703
27,NaiveMean,7,individual_fairness,0.3312013504039063,0.1547918637654317,0.3934359716210907,3.72159683697646,0.8380650116257677,0.0666942833248722
28,NaiveMean,8,individual_fairness,0.3224173488778057,0.1488263958938664,0.3857802430061271,2.991921803291767,0.7978468944610533,0.0632628269028008
29,NaiveMean,9,individual_fairness,0.3266895107502303,0.1497610582436021,0.3869897391967933,3.242292690060063,0.8136783210413723,0.0641614196085723
30,NaiveMean,0,group_fairness,0.3487367537898992,0.1766015986863112,0.4202399299047049,3.124626282906737,0.8227046870585613,0.0713308766193124
31,NaiveMean,1,group_fairness,0.3484471700953137,0.1736603413213646,0.4167257387315602,3.791893764047421,0.8311109672689972,0.0713570609129276
32,NaiveMean,2,group_fairness,0.3385304129602001,0.1656942463455874,0.4070555813959408,3.158133897765884,0.8057272352070058,0.0680022390074721
33,NaiveMean,3,group_fairness,0.3489118994343514,0.1710509124044384,0.4135830175483979,3.633554381425399,0.8322862115282879,0.0708091322989223
34,NaiveMean,4,group_fairness,0.3519527305039666,0.1789279511932152,0.4229987602738514,3.38161870657741,0.8297865213263533,0.0722683020296551
35,NaiveMean,5,group_fairness,0.3431741198902121,0.1729203374888902,0.41583691212889,3.338018853423325,0.802615760466173,0.0696478178167459
36,NaiveMean,6,group_fairness,0.3463729270310057,0.1698633933280051,0.4121448693457255,9.597248874505748,0.8296215914270773,0.0704043232355926
37,NaiveMean,7,group_fairness,0.3471409968302609,0.1729909079416319,0.4159217569947885,4.408431541255053,0.8385278995912079,0.0716070088385722
38,NaiveMean,8,group_fairness,0.3382775440811083,0.1671321480513193,0.4088179889037655,3.1023964372894306,0.7989505697001102,0.0680904335205894
39,NaiveMean,9,group_fairness,0.3430014433761912,0.1673860645829712,0.4091284206492763,3.2999835278939984,0.8158476102381488,0.0690020800106653
40,LinearRegression,0,disparate_parity,0.1100840162616011,0.0217142669092177,0.1473576157150276,1528834580920.262,0.7858349922888631,0.0134172481030977
41,LinearRegression,1,disparate_parity,0.1133195595156921,0.0232786463130918,0.1525734128644039,1896481121430.3125,0.8002834461281766,0.014114373045474
42,LinearRegression,2,disparate_parity,0.1078617989304979,0.0206602118348459,0.143736605758053,460373474601.6645,0.7850648136155369,0.0129064599930424
43,LinearRegression,3,disparate_parity,0.1090262526433771,0.0214940357670545,0.1466084437099532,2310203850798.423,0.7656108356899229,0.0131841278551063
44,LinearRegression,4,disparate_parity,0.108640376803864,0.0209065551697035,0.1445909926990734,2051003798244.71,0.77114363483491,0.0129575925759488
45,LinearRegression,5,disparate_parity,0.1109993117463193,0.0223459990400851,0.149485782066674,1260046308177.723,0.7874355823469606,0.013602844420782
46,LinearRegression,6,disparate_parity,0.110197600831833,0.023313479811994,0.1526875234326434,1809713496087.1365,0.7696899691357987,0.0138251744137517
47,LinearRegression,7,disparate_parity,0.1122212777129426,0.0235011713752829,0.1533009177248556,1370016509698.7234,0.7833270904363716,0.014077596036096
48,LinearRegression,8,disparate_parity,0.1075027994145975,0.0212660445096657,0.1458288192013695,1940734751838.596,0.7711846472365647,0.0129494132978514
49,LinearRegression,9,disparate_parity,0.1106596079583458,0.0219183146189123,0.1480483523005654,1403183509226.1846,0.8091209338115989,0.0134125455556963
50,LinearRegression,0,equal_opportunity,0.1252277686138836,0.0325003447839952,0.1802785200294125,2499403073521.11,0.8084143652993767,0.0185754622631926
51,LinearRegression,1,equal_opportunity,0.1228522500406394,0.0299710493104885,0.1731214871426667,2555935724007.0093,0.8075528909661818,0.0174662211991967
52,LinearRegression,2,equal_opportunity,0.1164577911431568,0.0263614786511783,0.1623621835624858,642416760767.0642,0.8021370144687241,0.015755261969139
53,LinearRegression,3,equal_opportunity,0.1217720577212603,0.0295714447680064,0.1719634983594088,4089344065105.638,0.8084818820949297,0.0172945841767863
54,LinearRegression,4,equal_opportunity,0.1250373697416545,0.0323232994099027,0.1797868165631249,3481046441647.275,0.8155955072799509,0.0184800281222263
55,LinearRegression,5,equal_opportunity,0.118799930002932,0.0286129869147016,0.1691537375132505,1599579933079.968,0.8066994518434908,0.016652414288282
56,LinearRegression,6,equal_opportunity,0.1237745709149246,0.031651451068483,0.1779085469236458,2083458448652.0613,0.8106204282281051,0.0180731234114052
57,LinearRegression,7,equal_opportunity,0.1231190568796673,0.0318008689189478,0.178327981312378,2193655647339.172,0.8066698160928208,0.0180749079008973
58,LinearRegression,8,equal_opportunity,0.1176546671907875,0.0269259526985046,0.1640912937925247,2696553916698.482,0.8044892868016624,0.0160405928523306
59,LinearRegression,9,equal_opportunity,0.1214244540556253,0.0298504718596684,0.1727728909860236,1735353928497.2595,0.8162528793578335,0.0173690509483239
60,LinearRegression,0,individual_fairness,0.2486024376300413,0.1046484608564484,0.323494143465455,1.808066403980888,0.6877047726255396,0.041415474203698
61,LinearRegression,1,individual_fairness,0.251793495890376,0.1045964893329656,0.3234138051057277,2.010018802925323,0.6937501928502324,0.0420670018359138
62,LinearRegression,2,individual_fairness,0.2411022236830053,0.0967487389735953,0.3110445932235366,1.676157248859788,0.6717513262855548,0.0393309277454951
63,LinearRegression,3,individual_fairness,0.2506022353559484,0.0991849862687489,0.3149364797363889,1.9200560588938285,0.70253147601041,0.0404246343606779
64,LinearRegression,4,individual_fairness,0.2520962897722107,0.1035158151604707,0.3217387374259908,2.058990585670619,0.6963651615024358,0.0417164309484971
65,LinearRegression,5,individual_fairness,0.2440921476822787,0.0979106167961698,0.3129067221971586,1.7658714217937974,0.6699384603183309,0.0392635483962446
66,LinearRegression,6,individual_fairness,0.2490753416671297,0.0999149615784649,0.3160932798691945,1.8804458119027525,0.6934007311006715,0.0401686445995249
67,LinearRegression,7,individual_fairness,0.2453652619446103,0.1011981973597059,0.3181166411235129,2.4557825817859347,0.6998372608753111,0.041056393347132
68,LinearRegression,8,individual_fairness,0.2481829446689452,0.1016086579433731,0.3187611299129383,1.8390599495603923,0.6751762405335082,0.0407449219511841
69,LinearRegression,9,individual_fairness,0.2455951539666701,0.0995272875422194,0.3154794566088565,1.9782520437950768,0.6865241386392993,0.0395546959076853
70,LinearRegression,0,group_fairness,0.2623103659476019,0.1187154455720525,0.3445510783208385,1.854145758721484,0.6909448934521243,0.0447186089614451
71,LinearRegression,1,group_fairness,0.264644784728076,0.1176821142293835,0.3430482680751843,2.2469990868502525,0.6976564614378756,0.0454420726379058
72,LinearRegression,2,group_fairness,0.2556215854396316,0.1107829768368656,0.3328407679910405,1.7069441209128948,0.6767526272061293,0.0427846996352507
73,LinearRegression,3,group_fairness,0.2644335978391205,0.1122556475031009,0.3350457394194125,2.0494854066024546,0.7052065956741497,0.0437429890073992
74,LinearRegression,4,group_fairness,0.2677405353366463,0.1186839165749509,0.3445053215480871,2.067449745063911,0.697838015969822,0.0453325985597783
75,LinearRegression,5,group_fairness,0.2577170445488325,0.1129409139383188,0.3360668295716179,1.861414114335208,0.6716925487004168,0.0427926371216383
76,LinearRegression,6,group_fairness,0.2606521025377057,0.1103030267438836,0.3321189948555843,4.82959419655691,0.6955711873737443,0.0429202931338973
77,LinearRegression,7,group_fairness,0.2590473669003386,0.1143360812434192,0.3381361874207185,2.812821788165821,0.7034050504011394,0.0443848986426444
78,LinearRegression,8,group_fairness,0.2622639232193,0.1147853734102986,0.3387999017271089,1.893978709369726,0.679379271370453,0.0440669397130525
79,LinearRegression,9,group_fairness,0.2597185844876422,0.1128302776083447,0.3359021845840612,1.983531169295672,0.6920121018332149,0.0428749801394184
80,Lasso,0,disparate_parity,0.1216881124606081,0.0256992730137465,0.1603099279949514,3638564836610.653,0.825132573758364,0.0161123259441905
81,Lasso,1,disparate_parity,0.1254676694802156,0.0276489279457963,0.1662796678665084,2539051787725.9023,0.8322332711672532,0.0170119565276348
82,Lasso,2,disparate_parity,0.1188178637655806,0.0242413108165112,0.1556962132375455,1093457716905.3412,0.8115712609304776,0.0153712510442143
83,Lasso,3,disparate_parity,0.1229152055933577,0.0261634593710165,0.1617512267991082,2901861776121.543,0.8183318502068005,0.0163264777145277
84,Lasso,4,disparate_parity,0.1192349484782083,0.024853770114274,0.157650785327172,2907108016541.654,0.7997482524310869,0.0155856813952157
85,Lasso,5,disparate_parity,0.1223253627988983,0.0264704015742261,0.1626972697196427,1454804292026.745,0.8169491663812762,0.0164293207887507
86,Lasso,6,disparate_parity,0.1256001002603499,0.0286540825438515,0.1692751681253088,2902343480664.136,0.8318541098345918,0.0174180294294089
87,Lasso,7,disparate_parity,0.1240901342003217,0.028112481942358,0.167667772521609,2900073439140.871,0.8138446628142022,0.017141640812949
88,Lasso,8,disparate_parity,0.1204971903189303,0.0255833268905924,0.1599478880466774,3274290571740.0293,0.8084221633122961,0.0160049116576724
89,Lasso,9,disparate_parity,0.1220517981477846,0.0259658065313872,0.1611390906372108,2549125309995.376,0.824976117279737,0.0162403372587588
90,Lasso,0,equal_opportunity,0.1296408556378352,0.0346845390392328,0.1862378560852569,3802232327453.311,0.8359905017931286,0.0198496677517724
91,Lasso,1,equal_opportunity,0.1277624987397352,0.0323237753135571,0.1797881400803656,2765722368995.209,0.8356264195507577,0.0188888460000679
92,Lasso,2,equal_opportunity,0.1211353308698088,0.0282175173269092,0.1679807052220858,1047069625914.5931,0.831157246188287,0.0169015290240867
93,Lasso,3,equal_opportunity,0.1263061990186667,0.0317465495078147,0.1781756142344253,4163434736261.3887,0.8376447045640036,0.0186056456741217
94,Lasso,4,equal_opportunity,0.1283311891179742,0.0343826811403132,0.1854256755153213,3810467247203.276,0.8371406823911702,0.0196547210884903
95,Lasso,5,equal_opportunity,0.1239536136106675,0.0306223230332469,0.1749923513564149,1741815848900.649,0.8373602962311587,0.0179156183673565
96,Lasso,6,equal_opportunity,0.1298839393765221,0.0344786401491325,0.1856842485218727,2772364220467.426,0.8476171652909923,0.019834672199206
97,Lasso,7,equal_opportunity,0.127804544665225,0.0339953320155205,0.1843782308612395,3120695167842.2573,0.8348981921820191,0.019433958873597
98,Lasso,8,equal_opportunity,0.1224722107385845,0.0289668131236653,0.1701963957422874,3483625072122.188,0.8346551653023605,0.0173314075949643
99,Lasso,9,equal_opportunity,0.1255030892759021,0.0315867597840779,0.1777266434277032,2435800795904.937,0.842939397735383,0.0184070472227303
100,Lasso,0,individual_fairness,0.3333715154516071,0.1576353638521169,0.397033202455559,3.0604828921893974,0.823157632537474,0.0664800933322326
101,Lasso,1,individual_fairness,0.3320613431336859,0.1555083063932381,0.3943454150782511,3.329063115880813,0.8290442771565887,0.0664113511737587
102,Lasso,2,individual_fairness,0.3220038426574297,0.1464325567953278,0.382665071302997,3.130876894519058,0.803925761355613,0.0629374238263747
103,Lasso,3,individual_fairness,0.3328300718416375,0.1529779880079991,0.3911240059213947,3.424248082073322,0.8323537592221892,0.0658882764305205
104,Lasso,4,individual_fairness,0.3344862257660473,0.1577061655599912,0.3971223559055714,3.413884730143629,0.830430060984285,0.0668543745172836
105,Lasso,5,individual_fairness,0.3278245595091663,0.1534386621489132,0.3917124738234835,3.132915952217639,0.8045392256480327,0.064756336051709
106,Lasso,6,individual_fairness,0.3330071248499466,0.1553039286592681,0.3940861944540408,3.39784499168952,0.8315656901064266,0.066327398065986
107,Lasso,7,individual_fairness,0.3310215169881121,0.154717288826488,0.3933411862829623,3.718845259509932,0.8373098240363939,0.0666488416968123
108,Lasso,8,individual_fairness,0.3224333450422088,0.1488259189831055,0.3857796248936762,2.992532291589237,0.7978557687504998,0.0632664530221961
109,Lasso,9,individual_fairness,0.3263107086684101,0.1496102993549746,0.3867949060613061,3.236027339219774,0.8121678394140018,0.0640657693106861
110,Lasso,0,group_fairness,0.3487521607397825,0.1766002820144488,0.4202383633302043,3.1252712505222338,0.8227085927891598,0.071334850581464
111,Lasso,1,group_fairness,0.3482549736840215,0.173572793506783,0.4166206830040763,3.7883417894985767,0.8303817212834146,0.0713042105456056
112,Lasso,2,group_fairness,0.3385493838461444,0.1656947474893615,0.4070561969671528,3.1587851085373293,0.8057396585362231,0.0680067818964033
113,Lasso,3,group_fairness,0.3489304930406353,0.1710510483845709,0.4135831819411555,3.634301662806374,0.8322959578010541,0.0708137024401053
114,Lasso,4,group_fairness,0.3519719243540753,0.1789272632605937,0.4229979471115595,3.382323244575969,0.8297981317398321,0.0722726403140747
115,Lasso,5,group_fairness,0.3431897406052394,0.1729179708424483,0.4158340664765795,3.3387019750108693,0.8026218371572545,0.0696511852857527
116,Lasso,6,group_fairness,0.3463907992341046,0.1698642644044763,0.4121459261044276,9.599165810882443,0.8296292966345296,0.0704092194253298
117,Lasso,7,group_fairness,0.34695369105217,0.1729081321711518,0.4158222362634685,4.405641565826684,0.8377958496861087,0.0715574108185842
118,Lasso,8,group_fairness,0.3382944216472106,0.1671317816888703,0.4088175408282652,3.10303571667923,0.7989591094164373,0.0680946113262018
119,Lasso,9,group_fairness,0.3426048859717587,0.1672179621660224,0.4089229293718101,3.293310887890537,0.8143787693639096,0.0688970052281181
120,LightGBM,0,individual_fairness,0.0022565655947859,2.970281085839537e-05,0.0054500285190442,0.0139364666122923,0.0138024636379696,8.922634638400179e-06
121,LightGBM,1,individual_fairness,0.0022086573758091,2.098776018563437e-05,0.0045812400270706,0.016080028175875,0.0160856315813393,9.908589114451683e-06
122,LightGBM,2,individual_fairness,0.0021136999810223,1.1856463692762777e-05,0.0034433216075125,0.0142105877341892,0.0139125178594646,6.348883945528968e-06
123,LightGBM,3,individual_fairness,0.0024875719783295,3.4221206117644054e-05,0.0058498894107191,0.0157121036281621,0.0157510468655984,1.6186551362331236e-05
124,LightGBM,4,individual_fairness,0.0022156978017115,1.5100726064039349e-05,0.0038859652679918,0.0158922761250112,0.0165642973305758,7.806979028360038e-06
125,LightGBM,5,individual_fairness,0.0021933526232357,1.3614127723849582e-05,0.0036897327442308,0.0148800512289134,0.0149437527553492,6.669129012073439e-06
126,LightGBM,6,individual_fairness,0.0022117260742979,1.730149612209213e-05,0.0041595067161975,0.0152167660775152,0.0152523318540302,8.90331582529931e-06
127,LightGBM,7,individual_fairness,0.0021557206873773,2.2971668961400665e-05,0.0047928768982105,0.0174953358100408,0.0162271501114876,1.3947085469942198e-05
128,LightGBM,8,individual_fairness,0.0020754893267562,1.0954394599881674e-05,0.0033097423766634,0.0139903790013687,0.0139368943818604,5.944350100253327e-06
129,LightGBM,9,individual_fairness,0.0021880323987222,1.3852764993974026e-05,0.0037219302779571,0.01419340630701,0.0140219811599148,6.034356757761255e-06
130,LightGBM,0,group_fairness,0.035884377930945,0.0052253259461983,0.0722864160558423,0.0926378494280817,0.0914265743506512,0.0013596063984622
132,LightGBM,2,group_fairness,0.0352925206202778,0.0054978387686117,0.0741474124202034,0.0931424112108226,0.0908513672969924,0.0014071953542432
133,LightGBM,3,group_fairness,0.0389396911143577,0.0055326361892586,0.0743816925678532,0.1263624479858827,0.1131702331557759,0.0014778750024143
134,LightGBM,4,group_fairness,0.0399665780340021,0.0061100187130042,0.0781666086830194,0.1135082172036765,0.1144388087997921,0.0015701442994135
135,LightGBM,5,group_fairness,0.037662812022903,0.0054536350328533,0.0738487307463938,0.1177842509862546,0.109989898524235,0.0014556121684535
136,LightGBM,6,group_fairness,0.0347206616399247,0.0051242991044508,0.0715842098821441,0.4704345655027735,0.1032896469634246,0.0013649503352471
137,LightGBM,7,group_fairness,0.0348585872289549,0.0048986476867489,0.0699903399530887,0.1097917379013146,0.1026565160097572,0.0012857004918748
138,LightGBM,8,group_fairness,0.0357951698775311,0.0053637555813824,0.0732376650459475,0.0960106833752105,0.0933934975892542,0.0013700717145607
139,LightGBM,9,group_fairness,0.0371451468805937,0.0056223453543936,0.0749823002740887,0.1041108192064286,0.0989613784307228,0.0014695269641523
140,RandomForest,0,individual_fairness,0.0068295407438015,0.0003206177232062,0.0179058013840836,0.0155078808561391,0.0150613262843746,7.741723605403577e-05
141,RandomForest,1,individual_fairness,0.0063855482824865,0.0002178620733398,0.0147601515351247,0.0159998936430983,0.0153832664699846,7.896177820552337e-05
142,RandomForest,2,individual_fairness,0.0063558113662435,0.0001483237303232,0.0121788230270116,0.0156319504098713,0.0154037873309192,4.937599678827701e-05
143,RandomForest,3,individual_fairness,0.0066929239519936,0.0002165416461687,0.0147153540959343,0.016190780786442,0.0157166319685404,7.523417573545979e-05
144,RandomForest,4,individual_fairness,0.0060288087903104,0.000149509641024,0.0122274135050733,0.0150146903378582,0.0146834786787159,4.8353282792801616e-05
145,RandomForest,5,individual_fairness,0.0060007846141016,0.0001228797987821,0.0110851160924094,0.0162001393880866,0.015909534149245,3.827635480483551e-05
146,RandomForest,6,individual_fairness,0.0062592381243197,0.0001805087850193,0.0134353557831317,0.0147530690427487,0.0144118564991322,6.421209941933481e-05
147,RandomForest,7,individual_fairness,0.0067377385823248,0.0002586787409028,0.016083492807932,0.0186794446096892,0.0173607622205721,9.235895650111009e-05
148,RandomForest,8,individual_fairness,0.0060447803563157,0.0001365432263708,0.01168517121701,0.0141612130369069,0.0139919392769107,4.496340311821308e-05
149,RandomForest,9,individual_fairness,0.0067404198722568,0.0002336937378552,0.0152870447718071,0.0159375768102478,0.015496031275263,7.559449024479715e-05
150,RandomForest,0,group_fairness,0.0369518254117509,0.0053686882623225,0.0732713331550788,0.088473616819034,0.0883061181706304,0.001390547918466
151,RandomForest,1,group_fairness,0.0364260390815149,0.0052700561151939,0.0725951521466412,0.1086282238262243,0.0934892862873003,0.0014394895003872
152,RandomForest,2,group_fairness,0.0350987492496383,0.0053752761325925,0.0733162746775405,0.0878861285262972,0.0858755536947944,0.001369060092865
153,RandomForest,3,group_fairness,0.0375645898247877,0.0054158576716754,0.0735925109754749,0.1061306447329118,0.0924400901014475,0.0014283498257776
154,RandomForest,4,group_fairness,0.0387411764888177,0.0060695012488814,0.077907003849984,0.0941969319729819,0.09500278956139,0.0015450639802306
155,RandomForest,5,group_fairness,0.0369107218781711,0.0054157713668427,0.0735919246034696,0.1027284549724949,0.0956711936149369,0.0014315944140743
156,RandomForest,6,group_fairness,0.0351981896696146,0.0049318133364308,0.0702268704729954,0.4479192250829915,0.0970874280786449,0.001333507819949
157,RandomForest,7,group_fairness,0.0363585979029884,0.0050655901352154,0.0711729592978642,0.1083387894760542,0.0969426627169179,0.0013566381322454
158,RandomForest,8,group_fairness,0.0359810236176441,0.0053418233016962,0.073087778059647,0.0909633891700297,0.0877530763973458,0.0013677610913182
159,RandomForest,9,group_fairness,0.0376617546219212,0.0056029737710863,0.0748530144422144,0.0975341619930287,0.0907164359120977,0.0014795485000236
160,MLP,0,individual_fairness,0.332960872514872,0.1576853515432126,0.3970961489906602,3.041322931346712,0.8231078834708343,0.0663782239302091
161,MLP,1,individual_fairness,0.3279879212007769,0.1561031197944755,0.3950988734411622,3.145109534015696,0.8280588030669302,0.0655818531109999
162,MLP,2,individual_fairness,0.3268137618717726,0.1471358028677494,0.3835828500699026,3.2945790410595093,0.8071917968013531,0.0642327992566549
163,MLP,3,individual_fairness,0.3304119417311286,0.1530927864503626,0.3912707329335567,3.325435507058565,0.8310203320584301,0.0653741943511562
164,MLP,4,individual_fairness,0.3338061175536089,0.1577233055779338,0.3971439355925428,3.387300980085513,0.830011122582873,0.0667068513463521
165,MLP,5,individual_fairness,0.3272829129369923,0.153519884850105,0.3918161365361373,3.108349132840791,0.8043618175480404,0.0646419467269394
166,MLP,6,individual_fairness,0.3309563674639563,0.155362859078545,0.3941609558017447,3.3127878697945725,0.8305285301291596,0.0658571261969972
167,MLP,7,individual_fairness,0.3314893955527428,0.1548224891932966,0.3934748901687331,3.7325116924749393,0.8382576370400884,0.0667669586687463
168,MLP,8,individual_fairness,0.3187841623563119,0.149354358226687,0.386463915814513,2.8442172102146444,0.7959553740678652,0.0625770664751714
169,MLP,9,individual_fairness,0.3246525625632727,0.149867037350299,0.3871266425219258,3.1592415258866566,0.812590517400765,0.063719768091974
170,MLP,0,group_fairness,0.3485480136346783,0.176619935399223,0.4202617462953569,3.116706693077333,0.822656365164129,0.0712829964273997
171,MLP,1,group_fairness,0.3511021439176473,0.1738469841187327,0.416949618201927,3.9032704096323294,0.8323361731090164,0.0720900822168942
172,MLP,2,group_fairness,0.3389590469026658,0.1657175915781018,0.4070842561167181,3.1725676710290656,0.8060115889517899,0.0681081558863505
173,MLP,3,group_fairness,0.3451538397725495,0.1713836011120473,0.4139850252268158,3.4756960192404853,0.8303497822147976,0.0700071764691273
174,MLP,4,group_fairness,0.348716457529136,0.1793081367540253,0.4234479150427184,3.256494581032711,0.8279248703370644,0.071612058168698
175,MLP,5,group_fairness,0.3461244227522008,0.1727932813225934,0.4156841124250402,3.4597548900347723,0.8038811201664091,0.0703748838995009
176,MLP,6,group_fairness,0.3439554652717273,0.1699044566562465,0.4121946829548467,9.330872200631877,0.8285854682459608,0.0697964098053741
177,MLP,7,group_fairness,0.3476752527940444,0.1730524996665102,0.4159957928471275,4.430736688986975,0.8388745339232357,0.0717474966530276
178,MLP,8,group_fairness,0.3353768202173188,0.16744776598497,0.409203819611902,2.9875662423599763,0.7975464225683365,0.0674526200050261
179,MLP,9,group_fairness,0.3327168206301744,0.1716348424355191,0.4142883566255744,2.816016093247524,0.8117369238610557,0.0678370568891433
180,XGBoost,0,individual_fairness,0.0005179249062344847,7.182139321150981e-07,0.000847475033328474,0.003125366272148636,0.003116653280188523,3.29803433122072e-07
181,XGBoost,1,individual_fairness,0.00029381733851982354,1.9788385716826162e-07,0.0004448413842801293,0.0026028218314953842,0.002597040809668105,1.2152391582271625e-07
182,XGBoost,2,individual_fairness,0.0002815649634980778,1.5861321723077387e-07,0.00039826274898711514,0.0023251798201989653,0.0023084486366434253,9.215517311478163e-08
183,XGBoost,3,individual_fairness,0.0008699668719599861,6.301820121070126e-05,0.007938400418894303,0.004928140060801181,0.004732207499976633,3.201899491450806e-05
184,XGBoost,4,individual_fairness,0.00045151824713552166,5.583869736441896e-07,0.0007472529515794432,0.002882516506136116,0.0028755544867199046,2.9243647585030563e-07
185,XGBoost,5,individual_fairness,0.00037961623682384465,3.705592861583836e-07,0.000608735809820963,0.0029054860401876467,0.002906057453614633,2.1570095446693191e-07
186,XGBoost,6,individual_fairness,0.0004571675628031489,5.433954200270059e-07,0.0007371535932402459,0.0029761963211133386,0.0029675090458196164,2.784480001669575e-07
187,XGBoost,7,individual_fairness,0.00048449469322463235,3.4209864080273356e-06,0.0018495908758499365,0.004565427573207517,0.004051831320002082,2.865703666528012e-06
188,XGBoost,8,individual_fairness,0.00045875779291680173,5.130983068776789e-07,0.0007163088069245547,0.0029033781457736057,0.002890997887173677,2.875492332501809e-07
189,XGBoost,9,individual_fairness,0.0004673670653417224,5.680079637340564e-07,0.0007536630306271208,0.0030662084642985206,0.0030491017023468697,2.925485306716878e-07
190,XGBoost,0,group_fairness,0.035510591480225444,0.005209562560589322,0.0721772994825196,0.08720520355448846,0.08687231369653982,0.001356456162205723
191,XGBoost,1,group_fairness,0.038659164902706974,0.0053512063923498165,0.0731519404551227,0.13756984153970622,0.117739994924286,0.0014835680374202336
192,XGBoost,2,group_fairness,0.03823911264111404,0.005583027680389659,0.07471966060140837,0.11215249497169986,0.10833286617790397,0.001469430315152361
193,XGBoost,3,group_fairness,0.03784917552947679,0.0055341350028183835,0.07439176703653694,0.11629815760626924,0.105427813954377,0.0014736578217658955
194,XGBoost,4,group_fairness,0.03779676541727722,0.006089936118493779,0.07803804276437089,0.0922907835779659,0.09325161743379934,0.001538505275034713
195,XGBoost,5,group_fairness,0.035747406559774236,0.005399999234883984,0.07348468707754006,0.10040955082824211,0.09423246533800946,0.0014230814129763808
196,XGBoost,6,group_fairness,0.03440104147454781,0.005111677240515106,0.0714959945767251,0.4443481504539598,0.09630161101986935,0.0013557252641767709
197,XGBoost,7,group_fairness,0.03483314004668223,0.0049029189976398475,0.07002084687891062,0.10640316743314328,0.09566171978685925,0.0012944273312006781
