,attr_conc.mean,attr_ent.mean,best_node.mean,c1,c2,class_conc.mean,class_ent,cls_coef,density,elite_nn.mean,eq_num_attr,f1.mean,f1v.mean,f2.mean,f3.mean,f4.mean,hubs.mean,joint_ent.mean,l1.mean,l2.mean,l3.mean,leaves,leaves_branch.mean,leaves_corrob.mean,leaves_homo.mean,leaves_per_class.mean,linear_discr.mean,lsc,mut_inf.mean,n1,n2.mean,n3.mean,n4.mean,naive_bayes.mean,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,ns_ratio,one_nn.mean,random_node.mean,t1,t2,t3,t4,tree_depth.mean,tree_imbalance.mean,tree_shape.mean,var_importance.mean,worst_node.mean
0,0.018832031666407664,1.6539835401904461,0.7,0.8812908992306927,0.27586206896551724,0.008086880779137766,0.8812908992306927,0.5944658552462215,0.8775575575575576,0.5990000000000001,53.24924017248538,0.9899347916535398,0.34946491206104396,0.6619207603807451,0.986,0.976,0.7077445098815602,2.518724139428576,0.13757331391216,0.21399999999999997,0.19199999999999995,191,10.272251308900524,0.005235602094240838,164016.78485697304,0.5,0.7540000000000001,0.994371,0.01655029999256342,0.454,0.44603314561587803,0.296,0.324,0.722,190,3.877551020408163,0.19,10.555555555555555,4.318181818181818,98.93677099107772,0.607,0.7,0.705,0.049,0.001,0.02040816326530612,9.301837270341208,0.057559336151206765,0.031434263858495584,0.02040816326530612,0.7
