,attr_conc.mean,attr_ent.mean,best_node.mean,c1,c2,class_conc.mean,class_ent,cls_coef,density,elite_nn.mean,eq_num_attr,f1.mean,f1v.mean,f2.mean,f3.mean,f4.mean,hubs.mean,joint_ent.mean,l1.mean,l2.mean,l3.mean,leaves,leaves_branch.mean,leaves_corrob.mean,leaves_homo.mean,leaves_per_class.mean,linear_discr.mean,lsc,mut_inf.mean,n1,n2.mean,n3.mean,n4.mean,naive_bayes.mean,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,ns_ratio,one_nn.mean,random_node.mean,t1,t2,t3,t4,tree_depth.mean,tree_imbalance.mean,tree_shape.mean,var_importance.mean,worst_node.mean
0,0.11481333006752956,2.1180667860924687,0.969501999761796,0.9929618337047499,0.01929423997606805,0.12787129764910937,0.9929618337047499,0.42030806644312446,0.8454060416974234,0.969501999761796,6.646283366226959,0.9993068224931139,0.006953098361477113,0.0,0.4811477682284447,0.01524812863875797,0.743198212763102,2.9616275517129904,0.0009160256735635253,0.0005544774050457724,0.008733019129470443,64,13.703125,0.015625000000000003,213003069.13093954,0.5,0.0,0.980643154590591,0.14940106808422857,0.06362628222899917,0.3898778226338165,0.03548655392292764,0.34238979761574717,0.8895163304274994,63,0.011498448622011315,0.008733019129470474,2.032258064516129,1.1886792452830188,13.177052502050088,0.847103130847046,0.5493483965406618,0.5289714444136402,0.7594954255614084,0.0001386193512614361,0.0001825150574922431,12.818897637795276,0.027105205619083732,0.04559329150652047,0.0001825150574922431,0.5551667236563559
