,attr_conc.mean,attr_ent.mean,best_node.mean,c1,c2,class_conc.mean,class_ent,cls_coef,density,elite_nn.mean,eq_num_attr,f1.mean,f1v.mean,f2.mean,f3.mean,f4.mean,hubs.mean,joint_ent.mean,l1.mean,l2.mean,l3.mean,leaves,leaves_branch.mean,leaves_corrob.mean,leaves_homo.mean,leaves_per_class.mean,linear_discr.mean,lsc,mut_inf.mean,n1,n2.mean,n3.mean,n4.mean,naive_bayes.mean,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,ns_ratio,one_nn.mean,random_node.mean,t1,t2,t3,t4,tree_depth.mean,tree_imbalance.mean,tree_shape.mean,var_importance.mean,worst_node.mean
0,0.08751466208335167,1.3404569905506971,0.5565000000000001,0.8621058779802813,0.17697248494046214,0.09686678038833454,1.3664054882500347,0.5658018171826077,0.9119772588629431,0.414,172.4463753316361,0.9997732133852292,0.4256626162663233,0.0,1.6052547401637254,0.8886080149430508,0.745258429669744,2.698938824356721,0.160481808717592,0.22738753254984667,0.23497668629365265,5526,31.226746290264206,0.00018096272167933406,3.6310901012206653e+34,0.3333333333333333,0.54965,0.9998850325,0.007923654444010579,0.69145,0.41275501000862513,0.4507,0.36905,0.17265000000000003,5525,3.2291057860900056,0.27625,46.041666666666664,7.065217391304348,168.17156092842197,0.55205,0.5349,0.864,0.08555,0.0002,0.0023378141437755697,30.229662473984256,0.007871551095692797,0.0013859357342119333,0.0005844535359438924,0.535
