overAll,target1,target2,target3
46.896536080149424,44.47525722639264,35.7851329818463,60.42921803220936
14.420376239298628,8.495023419666502,13.380880808345212,21.385224489884163
15.158996637075154,9.226058123144131,14.890889116277517,21.360042671803818
14.789916018798529,9.16460267424731,13.622697835742722,21.582447546405536
5.76919836308125,3.7788209741630228,4.902138169520431,8.626635945560292
18.699544828416116,21.148843736022286,19.74819095147363,15.20159979775245
177.94533001829387,5.686998166155965,3.6278730379551885,524.5211188507703
9.14320225100107,6.670853457266289,11.652685741512617,9.106067554224309
31.975839888112493,6.738221579143475,8.338635538286672,80.85066254690737
7.440924150256416,4.110363460606364,7.3245601359610255,10.88784885420186
50.48326332677168,77.52635882250289,39.27230037351023,34.65113078430195
15.229477729720342,15.814787369680591,17.672073250174954,12.201572569305485
6.883518284346003,3.696947594112935,7.147161010682273,9.806446248242803
6.002946051267555,4.048840097380142,7.569279252189062,6.390718804233457
43.88177615573038,7.456185766822772,10.917731833858339,113.27141086651
5.795597732499375,3.917447459039656,6.914829188788116,6.55451654967035
6.218725938689178,3.6020702697246545,6.574635242993569,8.479472303349302
6.41821554014358,3.192160579558708,7.511925203301079,8.550560837570949
7.784332597034049,2.9843060189216333,6.918857058763059,13.449834713417442
8.072624329520464,2.3081134271773927,4.553396495896254,17.356363065487717
5.419830938132076,2.835690699404413,5.376768626613974,8.047033488377838
3.788624612667279,2.339601411237531,4.605316007232894,4.420956419531403
4.045456860398117,2.7925642221795095,4.923690373005494,4.420115986009345
0.8348159355492838,0.5451400350975006,1.0791065988783985,0.8802011726719511
4.381141212709388,2.6352812036284647,5.223005389362452,5.285137045137243
616.318072981802,14.123928207946115,2.607958777620701,1832.2223319598388
15.989254814611524,3.385945031423019,6.430528406841498,38.15129100557004
4.413827481480569,3.13033952213722,4.9139343481153865,5.197208574189107
4.387808458014234,4.347671589753245,4.174436170548534,4.641317613740921
3.8937906712757977,2.127016478109694,4.421800437732988,5.132555097984709
5.599260560027135,5.38214168189491,6.670137684871194,4.7455023133152965
2.1701281692705323,1.1886676709568438,2.379462012129106,2.942254824725649
10.829979796156785,4.6860267686819,7.7676196407269655,20.036292979061507
17.90094880242691,4.0349351799894615,5.492358884071198,44.17555234322009
0.17295033082306774,0.08139029376710966,0.18539203643673471,0.2520686622653587
3.629181899340486,2.5962540638252687,4.269840468952168,4.0214511652440175
4.9870593250591035,2.0583287064302755,5.513436444701202,7.389412824045823
3.5782951808818217,2.0914029080836034,4.477682222876036,4.16580041168582
0.8356163694147015,0.6274702719807248,1.065626922999388,0.8137519132639932
5.440019673959393,6.3376397953845505,5.234351458721603,4.748067767772031
2.3694167048304124,1.0402612060681125,2.394292685447784,3.6736962229753387
5.108565564940135,3.5380409132842647,4.975164566506043,6.812491215030093
4.689298919433268,4.599533390828786,5.440471874896329,4.027891492574691
3.1691855356607563,1.9530015396746057,4.579767700322563,2.974787366985098
3.144140774398417,2.2862155651304934,3.4790179935114454,3.667188764553312
2.7214612090044676,1.8341797038398207,2.978244786297345,3.3519591368762383
0.7434768482645154,0.5391155685407863,0.8535690307982826,0.837745945454478
3.713259942308903,1.958744089959154,4.122405285460307,5.0586304515072475
1.5477645156560027,1.0683792454772278,1.7025292614657508,1.872385040025028
1.577454058081575,0.9724636796830366,2.0851286986241875,1.674769795937504
5.773805506573856,4.134497213319963,5.938503137954341,7.248416168447263
