overAll,target1,target2,target3
932.9816615478725,1367.7439775575772,1094.7597124622605,336.4412946237823
335.1145463470419,361.3393773719612,513.816420865027,130.1878408041375
334.07394032482944,400.58068013860174,429.6254464197174,172.0156944161694
312.2083554561988,340.6747938609766,478.7896120203177,117.1606604873025
120.50449394216108,144.1714368520116,164.5680399455965,52.774005028875
605.7416071947246,1022.5271313534183,712.2208063299798,82.47688390077595
1016.1475347300617,207.3731386537388,121.11181557807986,2719.957649958363
277.33471023239355,338.2871180900237,439.19862927053447,54.5183833366223
389.0108353630766,350.18461542731427,330.953080719422,485.894809942493
156.17979894201267,131.90078902037996,260.82729546791813,75.81131233774038
1302.7333104971262,2741.389843317328,1008.4137559423901,158.39633223165993
575.2160069371573,871.4325449312346,756.0432873791653,98.17218850107274
140.21922134591327,144.66530573587997,223.8852366575351,52.10712164432467
165.18195586379707,169.58699667641068,282.58826162431353,43.37060929066703
260.08372139245853,242.12556480453208,276.909466417023,261.2161329558205
103.62121919698238,121.40026734653568,157.6067568019887,31.856633442422908
131.3448197067506,152.46119818014793,193.75045692717543,47.82280401292842
132.83476854061755,105.4977405015516,235.4633663883899,57.54319873191112
134.62974154594727,120.41808421567607,242.5046278652238,40.966512556942305
102.4740880276942,83.04360373655547,150.92473469121637,73.45392565531071
102.87711143663573,129.58514683496887,158.2040609197254,20.84212655521292
80.60432003460559,102.17688300041227,116.97124190918996,22.664835194214596
86.70146318677446,88.17889380900354,145.7132274695212,26.21226828179872
21.96373631439828,14.200806509358472,50.25171875443506,1.438683679401261
86.93051997285617,116.90797487644006,115.7942247138478,28.08936032828064
4001.3120699847045,543.4245757381481,82.24341141288781,11378.26822280308
241.2535553261092,157.16268955348323,202.35804782948549,364.2399285953588
114.88177938159053,121.45396341683167,195.8820708785425,27.30930384939769
90.91082655392191,142.46243114968507,109.49773551735593,20.772312994724878
75.3758686631257,82.62650282381912,111.10106862476263,32.4000345407954
143.60549735100918,200.33991764655005,204.20591747536545,26.270656931112008
38.82436503353778,36.85319756492964,66.60217289659214,13.017724639091579
158.45765911762152,112.37970202237321,218.0737942623589,144.91948106813237
143.263750632681,114.73296087038435,151.40522436802013,163.65306665963874
7.050420139004444,5.989735107030876,13.170724008981617,1.9908013010008396
54.344057405730744,60.78899227151603,80.38596988708562,21.857210058590574
99.87529752587125,66.47028400439429,184.89791849526662,48.257690077952724
80.63109102446678,67.98048515855034,148.86350729025028,25.049280624599596
20.303724132947764,25.109294122436424,29.063532574978204,6.738345701428616
138.75306945106428,156.46950566507343,234.99800246792725,24.791700220192276
49.1479173611202,27.69774467719043,90.43688347800222,29.309123928167935
117.09661188954985,130.69175952270868,164.93040140236198,55.66767474357889
90.6607910543445,122.15600194219732,128.14056797568057,21.685803245155462
73.85974181595795,89.83842592445956,114.2755635620118,17.465235961402488
74.1587592715339,86.52417627114649,118.10452421807845,17.847577325376726
65.74565456682572,76.00419416492662,99.40658456666895,21.82618496888149
15.471612361053213,21.532193461747216,18.704843907062397,6.17779971435
77.75322415584466,51.69444916563339,153.46115886989773,28.104064432002843
34.626383137197806,42.91901869636918,57.26634051020376,3.6937902050205147
70.44512238792714,65.16570659440016,136.48922170736344,9.680438862018267
103.1906714356135,127.1366605826291,149.3585038373406,33.0768498868709
