overAll,target1,target2,target3
1006.8753444611087,1583.4124839920266,1100.7003182816024,336.5132311096978
278.36905075649423,317.903476976193,401.7019622166241,115.5017130766656
326.8425048419448,351.7424333998961,498.62611862691074,130.15896249902778
284.37870897192965,311.4797029451162,422.20558937820033,119.45083459247243
122.7074633475722,149.35609652014176,162.31357003100715,56.45272349156788
367.0386156904915,561.465771834241,452.08198754649095,87.56808769074289
611.5159875410596,124.33083431010843,129.08395862704992,1581.1331696860202
215.13735966473774,249.31857713058298,339.2834749732777,56.81002689035235
342.0803783836649,253.1847215219055,219.8880930578116,553.1683205712781
151.9659701888616,159.61601114389822,234.35773776139519,61.9241616612915
1470.416387241253,2961.7805133142274,1275.076810143025,174.39183826650554
562.40465131111,904.099696414454,664.6738215712345,118.44043594764075
124.10799996430539,125.45165692603041,193.99188721391184,52.88045575297389
158.21903468163015,160.54425437714227,273.2491869964612,40.86366267128687
303.71554775123167,280.7773948329562,327.36064225220764,303.00860616853123
125.02427528261634,133.88801540403045,206.34291118693938,34.841899256879245
168.99038206477937,164.09115622048165,283.5766958026585,59.30329417119805
136.86408134571334,130.46442577455798,217.46041548135545,62.66740278122635
123.37776241772815,100.83031177936846,197.39519485364525,71.90778062017071
99.86787810317188,77.0576470477314,129.5489724677374,92.99701479404682
93.74248086257384,94.62659738591655,135.25469282932175,51.346152372483246
97.75864253032333,97.73843177024534,170.4153360813661,25.1221597393585
98.25550454774569,116.57035175150403,153.95976409536928,24.23639779636371
15.494903564626359,17.570640609711468,22.05635745940985,6.85771262475776
97.60109484962007,96.02970054502295,158.34186066521585,38.43172333862144
4382.136575918415,666.1104188742055,79.70070366683574,12400.598605214202
153.43826142639986,124.1915575878586,181.43301166127804,154.69021503006297
125.40346452388664,146.69611794941042,188.05187251226755,41.462403109981814
96.08700156449633,138.45050105018205,129.4052350674724,20.405268575834665
78.37900795584845,71.83153005902457,134.28929530828094,29.016198500239888
91.7616328653355,119.31476183483394,130.06246679475336,25.907669966419206
53.150761343052885,51.48047459678561,95.15957299024326,12.812236442129741
183.0785865958872,174.72430529450995,254.61908397993884,119.8923705132127
212.77066983490676,172.23649167205818,173.40532156086095,292.67019627180093
4.475319047751563,5.631388353100091,7.576837877084158,0.2177309130704475
77.27591603435971,87.0306302418793,125.33630789879821,19.460809962401548
96.40095515467613,80.21302663001917,163.224081391167,45.765757442842045
89.17186971200655,94.17200117292316,147.45489739911426,25.88871056398229
16.605300231039813,19.73382360590496,25.622519815226337,4.459557271988142
171.05045197135703,271.1612052579429,195.65124185706625,46.33890879906217
51.11586000990614,45.0623521645415,75.01582645909325,33.26940140608373
113.62088980669917,138.02458164456047,159.04855006896094,43.78953770657618
120.44585990944063,171.93395146206265,165.96822084872065,23.43540741753846
68.3126514981403,75.24187563124931,116.193650230446,13.50242863272553
74.40171725391367,91.29500536828294,111.17572349963241,20.734422893825755
60.86211857204248,73.0897279429324,93.12602878510093,16.37059898809409
18.06545780294717,22.74289010665581,23.995294386920413,7.458188915265285
74.81841262252313,78.94755909618466,125.60493700548413,19.90274176590069
42.15111141002549,51.00882937983555,65.61663883887272,9.827866011368194
39.70350741291791,43.007724608563294,68.53835063724705,7.5644469929434095
107.86710358761806,105.101785621719,173.8355272198359,44.66399792129922
