overAll,target1,target2,target3
1003.6652139215679,1549.921972121201,1112.612491832913,348.46117781059195
294.8639466305627,331.2096918108088,428.1956805507051,125.1864675301741
319.3221915799543,375.1585426917894,455.44958053821676,127.35845150985685
305.418792037844,338.46710899178925,451.8812010574494,125.90806606429346
107.1619082842637,118.57934609900494,156.57093304817138,46.335445705614696
524.897872946358,831.577892618038,657.2399405224124,85.8757856986235
599.8872914289559,135.99867608983175,141.96406136975924,1521.6991368272777
294.30308860904967,402.4352161513485,418.8852452093494,61.588804466451016
409.7800836106427,287.6675859216968,303.5618543707775,638.110810539454
159.13334813097282,151.05436023819362,244.41787122053182,81.92781293419304
1432.425381039128,2878.3377461371924,1258.2868676631438,160.6515293170463
436.49421574190694,649.1835385462072,562.6209155834119,97.67819309610141
137.00225468353855,134.5428470727043,224.12150491839967,52.34241205951181
136.171407776058,131.52795618959783,236.29913723169142,40.687129906884905
308.5302798338603,267.29101516769543,372.1039456326387,286.1958787012469
134.77445103914692,137.26829775915783,222.92070511173887,44.134350246544166
147.25187374979024,144.20253052730706,236.4837261071861,61.069364614877394
149.64465270911887,135.53207553324734,259.525789653568,53.876092940541184
120.89085795717399,103.54647864878329,210.29457018918612,48.83152503355238
130.51383091677798,88.75475854114606,156.25358590647735,146.5331483027106
96.12091668698807,96.9044629062715,155.50982442959054,35.94846272510209
87.72761003896379,94.48654764165073,141.322554713515,27.373727761725593
87.13339477684823,102.8785912695304,129.471291955383,29.050301105631245
12.047318518489295,13.52773677534212,19.98127906650093,2.6329397136248267
91.74315488158143,108.84359866568654,137.81828455029023,28.56758142876767
4359.90128811072,621.4683547157216,65.14691572498575,12393.088593891453
150.66095819233988,129.30274682621413,158.0789692102059,164.6011585405995
96.3020947541572,114.97984421756205,149.6578970704233,24.26854297448623
100.16967437909241,141.65659541220032,135.51183215510144,23.3405955699754
82.82709376917391,77.60338797681209,140.2803689377867,30.597524392922974
126.28701553086117,141.73489901655165,207.24933994955148,29.8768076264802
47.09573119314244,45.199285607329756,79.66345637109788,16.42445160099966
178.7536105023923,204.79865496444995,211.57028031620175,119.89189622652525
215.4728991211226,174.89221983157114,169.21700786588065,302.3094696659158
3.121735572826088,3.7380055841002053,4.251385480013922,1.3758156543641298
78.38267392739074,83.31060265786766,132.27007861207585,19.567340512228643
103.39094772412598,77.80449770671301,182.45170794559118,49.91663752007362
84.52282507645364,87.16236414324536,148.58401059151407,17.8221004946016
20.552034725498043,25.32316029689826,30.38664552719527,5.946298352400588
107.27253069004101,182.09260424671695,118.65575832359943,21.069229499806422
46.43258312906518,49.76813555714619,67.88997607915655,21.639637750892806
109.37293638644624,119.49932462189864,160.03107125652798,48.58841328091195
123.21968277160761,173.38816330623717,169.70131957163633,26.569565436949382
78.24861488821632,74.07644489251024,140.1151848941272,20.554214878011514
71.48696651238866,82.79072019184365,113.30944331271664,18.360736032605672
63.97224665497763,76.27383645713998,93.42069265329522,22.222210854497686
14.18878352971215,18.041672399607144,20.06057440342776,4.46410378610153
71.18197428312978,81.29317850645758,104.85443517486256,27.39830916806913
35.13914402659947,40.64381598204892,55.47757793086256,9.29603816688693
35.26260744224398,34.54633352918685,63.7770340233678,7.464454774177334
123.28327902709222,142.31338087042417,181.76323148732834,45.77322472352428
