overAll,target1,target2,target3
44.92607046583182,41.613256374531765,35.22862689616225,57.93632812680142
14.497764317499634,8.375914927048196,13.65080281329184,21.466575212158855
16.130327500896993,9.988665658324011,15.480236178418954,22.922080665947988
14.68706577536287,8.960881871073815,13.569754866537819,21.53056058847697
5.868041483805415,3.478742834084254,5.4576168206275755,8.667764796704418
16.695971105998524,17.62989717115581,17.243138391961594,15.214877754878211
190.4399542784685,6.158432079799127,4.07398799569344,561.0874427599128
9.477743729530715,7.007680546778868,11.78993721878469,9.635613423028591
31.28771594007508,6.90748669659741,8.601091647287797,78.35456947634006
10.048078552527294,4.241644113512539,8.03554502431369,17.867046519755643
51.470766945309535,78.39904576208806,42.09104996489034,33.922205108950244
18.41084041381902,19.732469096719488,20.841637106096854,14.658415038640708
6.27216740779409,3.6544774304179426,6.7287976454650265,8.433227147499295
6.30163051408728,4.1770955821478655,7.850684425991025,6.877111534122935
40.46894908983031,8.018477415318012,10.918673853982007,102.46969600019094
5.438596367338513,3.501556577875421,6.662153409434224,6.152079114705884
7.092568890844445,3.74740985200852,7.192940113272683,10.337356707252136
5.888283127505416,3.068554214657824,6.509635089858298,8.086660078000131
7.559869904925534,2.875971694553817,6.00372255588312,13.799915464339678
8.405991680580085,2.1857612466177767,4.405537306063218,18.626676489059278
5.15729080005396,2.63191257156127,4.773640695421772,8.066319133178832
3.4064005758001223,2.2843875040734325,4.065816890750585,3.8689973325763503
4.381102287572833,2.8284835661569594,5.309636208125613,5.005187088435929
0.7947500454724437,0.5665747123722927,0.9892069090285348,0.8284685150165036
4.601656033763879,2.614641836557746,4.573908023651472,6.6164182410824175
610.0635242392078,14.686926918508844,2.805952149739395,1812.6976936493747
19.1831955909193,3.7315925567451864,6.71551091587015,47.10248330014259
4.892688632121507,3.564018461285252,5.303210777868246,5.8108366572110235
4.578911131578078,4.516384555095693,4.69250651713781,4.52784232250073
3.657037495036391,2.155109196591307,4.128648419251019,4.687354869266847
4.736202315121552,3.967565817080717,5.770912671827139,4.470128456456805
1.9527709461025282,1.1554220425684947,2.2522773303298274,2.4506134654092637
11.081730750054543,4.344897381536797,7.855831759968393,21.044463108658437
13.729914077127024,3.7133057979984248,5.915392529949303,31.56104390343333
0.12014274378303216,0.08690903856661088,0.12549417448612027,0.14802501829636527
3.4053785945613075,2.1230396109961696,4.352488807761117,3.7406073649266354
5.383175985105925,2.040623304395324,6.619412008577285,7.489492642345161
3.4397740732089854,2.0460190102325586,4.433274752205236,3.840028457189161
0.8661112734503544,0.5436335484240017,1.0937101617089358,0.9609901102181259
5.396536429016794,5.794026860054505,5.021149197256074,5.374433229739801
2.425072177475139,1.0409688559338697,2.1962710480252143,4.037976628466335
5.986472341371943,4.52100772097814,5.386571398946407,8.051837904191292
4.287651134305489,4.287591345274472,5.015709442199584,3.5596526154424164
3.1030944921637587,1.9391032620528896,4.679632802980708,2.6905474114576746
2.995195331196091,2.1781827409825034,3.138494885215958,3.6689083673898106
2.772307776351074,1.9271966557687807,2.628193577850682,3.761533095433765
0.8092956882574511,0.5727850246117393,0.9052091145609702,0.9498929255996417
3.9862916322886464,2.2267638279616793,4.391573717825161,5.340537351079104
1.3424608031490957,0.9283800818930683,1.551351868821067,1.5476504587331517
1.6995725716966232,1.0979683116090098,2.255822175436512,1.74492722804435
5.547639565183515,3.50766993221009,5.935096158182021,7.200152605158434
